larva,side,rod,length,ate,Food_conc,Food_species,fed,lit,condition,larvae_per_well,lar_ml,hpf,dpf,species
86,L,ALA,185,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,R,BR,178.613,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,R,PO,132.978,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,R,ALA,189.3,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,L,BR,177.103,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,L,PO,148.074,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
87,L,ALA,189.4,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,R,BR,190.486,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,R,PO,133.024,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,R,ALA,192.5,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,L,BR,185.095,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,L,PO,154.247,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
88,L,ALA,207.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,R,BR,182.99,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,R,PO,129,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,R,ALA,179.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,L,BR,178.028,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,L,PO,137.312,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
89,L,ALA,189.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,R,BR,162.586,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,R,PO,167.874,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,R,ALA,205.9,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,L,BR,155.961,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,L,PO,176.331,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
90,L,ALA,207.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,R,BR,178.471,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,R,PO,120.511,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,R,ALA,122.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,L,BR,180.197,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,L,PO,145.124,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
91,L,ALA,164,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,R,BR,175.171,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,R,PO,155.492,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,R,ALA,181.5,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,L,BR,174.082,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,L,PO,145.101,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
92,L,ALA,188.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,R,BR,179.622,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,R,PO,161.672,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,R,ALA,187.3,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,L,BR,148.381,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,L,PO,146.741,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
93,L,ALA,199.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,R,BR,198.111,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,R,PO,157.521,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,R,ALA,198.8,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,L,BR,198.776,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,L,PO,155.5,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
94,L,ALA,198.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,R,BR,176.152,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,R,PO,142.203,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,R,ALA,200.4,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,L,BR,173.083,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,L,PO,131.953,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
95,L,ALA,198,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,R,BR,195.117,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,R,PO,159.744,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,R,ALA,200.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,L,BR,199.108,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,L,PO,130.206,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
96,L,ALA,196.9,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,R,BR,185.091,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,R,PO,142.142,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,R,ALA,192.4,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,L,BR,180.533,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,L,PO,130.672,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
97,L,ALA,197.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,R,BR,194.455,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,R,PO,136.327,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,R,ALA,176.1,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,L,BR,190.166,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,L,PO,135.424,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
98,L,ALA,185.3,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,R,BR,178.963,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,R,PO,167.797,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,R,ALA,194.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,L,BR,176.33,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,L,PO,131.569,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
99,L,ALA,174,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,R,BR,177.516,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,R,PO,145.997,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,R,ALA,191.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,L,BR,181.277,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,L,PO,119.091,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
100,L,ALA,168.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,R,BR,168.222,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,R,PO,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,R,ALA,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,L,BR,171.881,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,L,PO,143.327,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
101,L,ALA,202.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,R,BR,171.278,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,R,PO,154.937,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,R,ALA,199,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,L,BR,171.922,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,L,PO,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
102,L,ALA,197.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,R,BR,205.326,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,R,PO,162.171,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,R,ALA,189.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,L,BR,204.058,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,L,PO,159.616,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
103,L,ALA,192.9,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,R,BR,173.457,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,R,PO,132.447,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,R,ALA,196.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,L,BR,171.175,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,L,PO,107.275,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
104,L,ALA,173.2,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,R,BR,175.97,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,R,PO,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,R,ALA,192.8,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,L,BR,179.821,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,L,PO,NA,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
105,L,ALA,190.6,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,R,BR,188.063,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,R,PO,160.479,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,R,ALA,188.4,,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,L,BR,189.447,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,L,PO,140.679,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
106,L,ALA,174.6,,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,R,BR,185.976,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,R,PO,131.058,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,R,ALA,186.8,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,L,BR,188.226,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,L,PO,132.251,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
107,L,ALA,180.7,NO,0,NO,Starved,DD,FSW,200,50,72,3,Pl
108,R,BR,203.224,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
108,R,PO,193.377,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
108,R,ALA,205.3,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
108,L,BR,201.565,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
108,L,PO,172.245,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
108,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,R,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,R,PO,153.68,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,R,ALA,190.7,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,L,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,L,PO,135.538,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
109,L,ALA,194.8,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,R,BR,200.572,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,R,PO,182.785,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,R,ALA,215.8,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,L,BR,192.531,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,L,PO,168.95,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
110,L,ALA,199,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,R,BR,214.959,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,R,PO,157.709,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,R,ALA,178.1,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,L,BR,211.966,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,L,PO,146.005,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
111,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,R,BR,187.435,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,R,PO,162.829,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,R,ALA,204.4,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,L,BR,189.265,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,L,PO,63.995,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
112,L,ALA,169.2,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,R,BR,154.878,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,R,PO,NA,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,R,ALA,NA,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,L,BR,168.772,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,L,PO,66.61,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
113,L,ALA,167.8,NO,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,R,BR,217.978,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,R,PO,180.12,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,R,ALA,227.6,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,L,BR,212.608,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,L,PO,105.513,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
114,L,ALA,203,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,R,BR,211.818,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,R,PO,137.409,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,R,ALA,228.1,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,L,BR,213.335,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,L,PO,97.886,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
115,L,ALA,215.2,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,R,BR,209.221,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,R,ALA,186,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,L,BR,209.161,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
116,L,ALA,184.9,YES,10,D_tertiolecta,Fed,LD,FSW,50,12.5,72,3,Pl
117,R,BR,196.905,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
117,R,PO,221.084,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
117,R,ALA,207.7,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
117,L,BR,199.856,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
117,L,PO,211.807,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
117,L,ALA,188.5,NA,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
118,R,BR,188.896,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
119,R,PO,226.295,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
119,R,ALA,218.7,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
119,L,BR,190.341,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
119,L,PO,225.117,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
119,L,ALA,205.2,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,R,BR,179.529,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,R,PO,210.175,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,R,ALA,209.7,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,L,BR,179.529,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,L,PO,185.308,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
220,L,ALA,203.3,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,R,BR,201.066,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,R,PO,215.906,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,R,ALA,199.3,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,L,BR,193.032,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,L,PO,203.668,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
121,L,ALA,184.4,NO,0,NO,Starved,LD,FSW,50,12.5,72,3,Pl
122,R,BR,199.946,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
122,R,PO,156.137,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
122,R,ALA,191.4,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
122,L,BR,198.764,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
122,L,PO,139.551,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
122,L,ALA,181.9,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,R,BR,167.307,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,R,PO,152.175,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,R,ALA,NA,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,L,BR,172.951,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,L,PO,156.284,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
123,L,ALA,216.6,NO,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,R,BR,218.688,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,R,PO,182.5,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,R,ALA,201,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,L,BR,216.86,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,L,PO,176.219,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
124,L,ALA,197.1,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,R,BR,219.82,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,R,PO,173.861,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,R,ALA,196.4,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,L,BR,214.944,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,L,PO,184.342,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
125,L,ALA,219,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,R,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,R,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,L,BR,159.716,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,L,PO,132.157,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
126,L,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,R,BR,206.791,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,R,PO,178.307,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,R,ALA,207,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,L,BR,205.119,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,L,PO,155.946,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
127,L,ALA,196,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,R,BR,221.482,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,R,PO,105.104,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,R,ALA,209.6,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,L,BR,220.762,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
128,L,ALA,217,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,R,BR,182.339,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,R,PO,151.474,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,R,ALA,208.4,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,L,BR,177.92,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,L,PO,142.175,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
129,L,ALA,199.7,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,R,BR,189.775,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,R,PO,161.594,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,R,ALA,201.1,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,L,BR,186.715,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,L,PO,159.922,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
130,L,ALA,193.6,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,R,BR,231.01,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,R,PO,156.424,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,R,ALA,204.1,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,L,BR,228.119,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,L,PO,139.72,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
131,L,ALA,211.3,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,R,BR,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,R,PO,161.61,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,R,ALA,223.3,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,L,BR,180.38,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
132,L,ALA,195,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,R,BR,186.576,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,R,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,R,ALA,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,L,BR,191.562,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,L,PO,182.454,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
133,L,ALA,173.6,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,R,BR,215.196,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,R,PO,160.383,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,R,ALA,205.6,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,L,BR,217.486,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,L,PO,116.457,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
134,L,ALA,188.8,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,R,BR,224.061,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,R,PO,138.527,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,R,ALA,186.7,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,L,BR,194.977,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,L,PO,NA,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
135,L,ALA,185.2,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,R,BR,214.05,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,R,PO,152.649,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,R,ALA,187.6,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,L,BR,180.111,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,L,PO,148.38,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
136,L,ALA,195.3,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,R,BR,191.29,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,R,PO,146.387,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,R,ALA,205.8,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,L,BR,195.685,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,L,PO,147.314,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
137,L,ALA,170.7,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
138,R,BR,204.546,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
138,R,PO,176.205,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
138,R,ALA,205.7,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
138,L,BR,205.618,YES,10,D_tertiolecta,Fed,LD,FSW,100,25,72,3,Pl
